case_id,task,resource,start_time,completion_time
Intervention Loaded2033,Intervention Loaded,,2020-01-01 00:20:19.800000,2020-01-01 00:20:19.800000
Intervention Loaded2034,Intervention Loaded,,2020-01-01 00:20:20.400000,2020-01-01 00:20:20.400000
Intervention Loaded2035,Intervention Loaded,,2020-01-01 00:20:21.000000,2020-01-01 00:20:21.000000
Intervention Loaded2036,Intervention Loaded,,2020-01-01 00:20:21.600000,2020-01-01 00:20:21.600000
Intervention Loaded2037,Intervention Loaded,,2020-01-01 00:20:22.200000,2020-01-01 00:20:22.200000
Intervention Loaded2038,Intervention Loaded,,2020-01-01 00:20:22.800000,2020-01-01 00:20:22.800000
Intervention Loaded2039,Intervention Loaded,,2020-01-01 00:20:23.400000,2020-01-01 00:20:23.400000
Intervention Loaded2040,Intervention Loaded,,2020-01-01 00:20:24.000000,2020-01-01 00:20:24.000000
Intervention Loaded2041,Intervention Loaded,,2020-01-01 00:20:24.600000,2020-01-01 00:20:24.600000
Intervention Loaded2042,Intervention Loaded,,2020-01-01 00:20:25.200000,2020-01-01 00:20:25.200000
Intervention Loaded2043,Intervention Loaded,,2020-01-01 00:20:25.800000,2020-01-01 00:20:25.800000
Intervention Loaded2044,Intervention Loaded,,2020-01-01 00:20:26.400000,2020-01-01 00:20:26.400000
Intervention Loaded2045,Intervention Loaded,,2020-01-01 00:20:27.000000,2020-01-01 00:20:27.000000
Intervention Loaded2046,Intervention Loaded,,2020-01-01 00:20:27.600000,2020-01-01 00:20:27.600000
Intervention Loaded2047,Intervention Loaded,,2020-01-01 00:20:28.200000,2020-01-01 00:20:28.200000
Intervention Loaded2048,Intervention Loaded,,2020-01-01 00:20:28.800000,2020-01-01 00:20:28.800000
Intervention Loaded2049,Intervention Loaded,,2020-01-01 00:20:29.400000,2020-01-01 00:20:29.400000
Intervention Loaded2050,Intervention Loaded,,2020-01-01 00:20:30.000000,2020-01-01 00:20:30.000000
Intervention Loaded2051,Intervention Loaded,,2020-01-01 00:20:30.600000,2020-01-01 00:20:30.600000
Intervention Loaded2052,Intervention Loaded,,2020-01-01 00:20:31.200000,2020-01-01 00:20:31.200000
Intervention Loaded2053,Intervention Loaded,,2020-01-01 00:20:31.800000,2020-01-01 00:20:31.800000
Intervention Loaded2054,Intervention Loaded,,2020-01-01 00:20:32.400000,2020-01-01 00:20:32.400000
Intervention Loaded2055,Intervention Loaded,,2020-01-01 00:20:33.000000,2020-01-01 00:20:33.000000
Intervention Loaded2056,Intervention Loaded,,2020-01-01 00:20:33.600000,2020-01-01 00:20:33.600000
Intervention Loaded2057,Intervention Loaded,,2020-01-01 00:20:34.200000,2020-01-01 00:20:34.200000
Intervention Loaded2058,Intervention Loaded,,2020-01-01 00:20:34.800000,2020-01-01 00:20:34.800000
Intervention Loaded2059,Intervention Loaded,,2020-01-01 00:20:35.400000,2020-01-01 00:20:35.400000
Intervention Loaded2060,Intervention Loaded,,2020-01-01 00:20:36.000000,2020-01-01 00:20:36.000000
Intervention Loaded2061,Intervention Loaded,,2020-01-01 00:20:36.600000,2020-01-01 00:20:36.600000
Intervention Loaded2062,Intervention Loaded,,2020-01-01 00:20:37.200000,2020-01-01 00:20:37.200000
Intervention Loaded2063,Intervention Loaded,,2020-01-01 00:20:37.800000,2020-01-01 00:20:37.800000
Intervention Loaded2064,Intervention Loaded,,2020-01-01 00:20:38.400000,2020-01-01 00:20:38.400000
Intervention Loaded2065,Intervention Loaded,,2020-01-01 00:20:39.000000,2020-01-01 00:20:39.000000
Intervention Loaded2066,Intervention Loaded,,2020-01-01 00:20:39.600000,2020-01-01 00:20:39.600000
Intervention Loaded2067,Intervention Loaded,,2020-01-01 00:20:40.200000,2020-01-01 00:20:40.200000
Intervention Loaded2068,Intervention Loaded,,2020-01-01 00:20:40.800000,2020-01-01 00:20:40.800000
Intervention Loaded2069,Intervention Loaded,,2020-01-01 00:20:41.400000,2020-01-01 00:20:41.400000
Intervention Loaded2070,Intervention Loaded,,2020-01-01 00:20:42.000000,2020-01-01 00:20:42.000000
Intervention Loaded2071,Intervention Loaded,,2020-01-01 00:20:42.600000,2020-01-01 00:20:42.600000
Intervention Loaded2072,Intervention Loaded,,2020-01-01 00:20:43.200000,2020-01-01 00:20:43.200000
Intervention Loaded2073,Intervention Loaded,,2020-01-01 00:20:43.800000,2020-01-01 00:20:43.800000
Intervention Loaded2074,Intervention Loaded,,2020-01-01 00:20:44.400000,2020-01-01 00:20:44.400000
Intervention Loaded2075,Intervention Loaded,,2020-01-01 00:20:45.000000,2020-01-01 00:20:45.000000
Intervention Loaded2076,Intervention Loaded,,2020-01-01 00:20:45.600000,2020-01-01 00:20:45.600000
Intervention Loaded2077,Intervention Loaded,,2020-01-01 00:20:46.200000,2020-01-01 00:20:46.200000
Intervention Loaded2078,Intervention Loaded,,2020-01-01 00:20:46.800000,2020-01-01 00:20:46.800000
Intervention Loaded2079,Intervention Loaded,,2020-01-01 00:20:47.400000,2020-01-01 00:20:47.400000
Intervention Loaded2080,Intervention Loaded,,2020-01-01 00:20:48.000000,2020-01-01 00:20:48.000000
Intervention Loaded2081,Intervention Loaded,,2020-01-01 00:20:48.600000,2020-01-01 00:20:48.600000
Intervention Loaded2082,Intervention Loaded,,2020-01-01 00:20:49.200000,2020-01-01 00:20:49.200000
Intervention Loaded2083,Intervention Loaded,,2020-01-01 00:20:49.800000,2020-01-01 00:20:49.800000
Intervention Loaded2084,Intervention Loaded,,2020-01-01 00:20:50.400000,2020-01-01 00:20:50.400000
Intervention Loaded2085,Intervention Loaded,,2020-01-01 00:20:51.000000,2020-01-01 00:20:51.000000
Intervention Loaded2086,Intervention Loaded,,2020-01-01 00:20:51.600000,2020-01-01 00:20:51.600000
Intervention Loaded2087,Intervention Loaded,,2020-01-01 00:20:52.200000,2020-01-01 00:20:52.200000
Intervention Loaded2088,Intervention Loaded,,2020-01-01 00:20:52.800000,2020-01-01 00:20:52.800000
Intervention Loaded2089,Intervention Loaded,,2020-01-01 00:20:53.400000,2020-01-01 00:20:53.400000
Intervention Loaded2090,Intervention Loaded,,2020-01-01 00:20:54.000000,2020-01-01 00:20:54.000000
Intervention Loaded2091,Intervention Loaded,,2020-01-01 00:20:54.600000,2020-01-01 00:20:54.600000
Intervention Loaded2092,Intervention Loaded,,2020-01-01 00:20:55.200000,2020-01-01 00:20:55.200000
Intervention Loaded2093,Intervention Loaded,,2020-01-01 00:20:55.800000,2020-01-01 00:20:55.800000
Intervention Loaded93,Generate Discrepancy,dhs-1,2020-01-01 00:19:32.314437,2020-01-01 00:20:56.051183
Intervention Loaded2094,Intervention Loaded,,2020-01-01 00:20:56.400000,2020-01-01 00:20:56.400000
Intervention Loaded94,Generate Discrepancy,dhs-2,2020-01-01 00:19:32.914437,2020-01-01 00:20:56.651183
Intervention Loaded2095,Intervention Loaded,,2020-01-01 00:20:57.000000,2020-01-01 00:20:57.000000
Intervention Loaded95,Generate Discrepancy,dhs-3,2020-01-01 00:19:33.514437,2020-01-01 00:20:57.251183
Intervention Loaded2096,Intervention Loaded,,2020-01-01 00:20:57.600000,2020-01-01 00:20:57.600000
Intervention Loaded96,Generate Discrepancy,dhs-4,2020-01-01 00:19:34.114437,2020-01-01 00:20:57.851183
Intervention Loaded2097,Intervention Loaded,,2020-01-01 00:20:58.200000,2020-01-01 00:20:58.200000
Intervention Loaded97,Generate Discrepancy,dhs-5,2020-01-01 00:19:34.714437,2020-01-01 00:20:58.451183
Intervention Loaded2098,Intervention Loaded,,2020-01-01 00:20:58.800000,2020-01-01 00:20:58.800000
Intervention Loaded2099,Intervention Loaded,,2020-01-01 00:20:59.400000,2020-01-01 00:20:59.400000
Intervention Loaded2100,Intervention Loaded,,2020-01-01 00:21:00.000000,2020-01-01 00:21:00.000000
Intervention Loaded2101,Intervention Loaded,,2020-01-01 00:21:00.600000,2020-01-01 00:21:00.600000
Intervention Loaded2102,Intervention Loaded,,2020-01-01 00:21:01.200000,2020-01-01 00:21:01.200000
Intervention Loaded2103,Intervention Loaded,,2020-01-01 00:21:01.800000,2020-01-01 00:21:01.800000
Intervention Loaded2104,Intervention Loaded,,2020-01-01 00:21:02.400000,2020-01-01 00:21:02.400000
Intervention Loaded2105,Intervention Loaded,,2020-01-01 00:21:03.000000,2020-01-01 00:21:03.000000
Intervention Loaded2106,Intervention Loaded,,2020-01-01 00:21:03.600000,2020-01-01 00:21:03.600000
Intervention Loaded2107,Intervention Loaded,,2020-01-01 00:21:04.200000,2020-01-01 00:21:04.200000
Intervention Loaded2108,Intervention Loaded,,2020-01-01 00:21:04.800000,2020-01-01 00:21:04.800000
Intervention Loaded2109,Intervention Loaded,,2020-01-01 00:21:05.400000,2020-01-01 00:21:05.400000
Intervention Loaded2110,Intervention Loaded,,2020-01-01 00:21:06.000000,2020-01-01 00:21:06.000000
Intervention Loaded2111,Intervention Loaded,,2020-01-01 00:21:06.600000,2020-01-01 00:21:06.600000
Intervention Loaded2112,Intervention Loaded,,2020-01-01 00:21:07.200000,2020-01-01 00:21:07.200000
Intervention Loaded2113,Intervention Loaded,,2020-01-01 00:21:07.800000,2020-01-01 00:21:07.800000
Intervention Loaded2114,Intervention Loaded,,2020-01-01 00:21:08.400000,2020-01-01 00:21:08.400000
Intervention Loaded2115,Intervention Loaded,,2020-01-01 00:21:09.000000,2020-01-01 00:21:09.000000
Intervention Loaded2116,Intervention Loaded,,2020-01-01 00:21:09.600000,2020-01-01 00:21:09.600000
Intervention Loaded2117,Intervention Loaded,,2020-01-01 00:21:10.200000,2020-01-01 00:21:10.200000
Intervention Loaded2118,Intervention Loaded,,2020-01-01 00:21:10.800000,2020-01-01 00:21:10.800000
Intervention Loaded2119,Intervention Loaded,,2020-01-01 00:21:11.400000,2020-01-01 00:21:11.400000
Intervention Loaded2120,Intervention Loaded,,2020-01-01 00:21:12.000000,2020-01-01 00:21:12.000000
Intervention Loaded2121,Intervention Loaded,,2020-01-01 00:21:12.600000,2020-01-01 00:21:12.600000
Intervention Loaded2122,Intervention Loaded,,2020-01-01 00:21:13.200000,2020-01-01 00:21:13.200000
Intervention Loaded2123,Intervention Loaded,,2020-01-01 00:21:13.800000,2020-01-01 00:21:13.800000
Intervention Loaded2124,Intervention Loaded,,2020-01-01 00:21:14.400000,2020-01-01 00:21:14.400000
Intervention Loaded2125,Intervention Loaded,,2020-01-01 00:21:15.000000,2020-01-01 00:21:15.000000
Intervention Loaded2126,Intervention Loaded,,2020-01-01 00:21:15.600000,2020-01-01 00:21:15.600000
Intervention Loaded2127,Intervention Loaded,,2020-01-01 00:21:16.200000,2020-01-01 00:21:16.200000
Intervention Loaded2128,Intervention Loaded,,2020-01-01 00:21:16.800000,2020-01-01 00:21:16.800000
Intervention Loaded2129,Intervention Loaded,,2020-01-01 00:21:17.400000,2020-01-01 00:21:17.400000
Intervention Loaded2130,Intervention Loaded,,2020-01-01 00:21:18.000000,2020-01-01 00:21:18.000000
Intervention Loaded2131,Intervention Loaded,,2020-01-01 00:21:18.600000,2020-01-01 00:21:18.600000
Intervention Loaded2132,Intervention Loaded,,2020-01-01 00:21:19.200000,2020-01-01 00:21:19.200000
Intervention Loaded2133,Intervention Loaded,,2020-01-01 00:21:19.800000,2020-01-01 00:21:19.800000
Intervention Loaded2134,Intervention Loaded,,2020-01-01 00:21:20.400000,2020-01-01 00:21:20.400000
Intervention Loaded2135,Intervention Loaded,,2020-01-01 00:21:21.000000,2020-01-01 00:21:21.000000
Intervention Loaded2136,Intervention Loaded,,2020-01-01 00:21:21.600000,2020-01-01 00:21:21.600000
Intervention Loaded2137,Intervention Loaded,,2020-01-01 00:21:22.200000,2020-01-01 00:21:22.200000
Intervention Loaded2138,Intervention Loaded,,2020-01-01 00:21:22.800000,2020-01-01 00:21:22.800000
Intervention Loaded2139,Intervention Loaded,,2020-01-01 00:21:23.400000,2020-01-01 00:21:23.400000
Intervention Loaded2140,Intervention Loaded,,2020-01-01 00:21:24.000000,2020-01-01 00:21:24.000000
Intervention Loaded2141,Intervention Loaded,,2020-01-01 00:21:24.600000,2020-01-01 00:21:24.600000
Intervention Loaded2142,Intervention Loaded,,2020-01-01 00:21:25.200000,2020-01-01 00:21:25.200000
Intervention Loaded2143,Intervention Loaded,,2020-01-01 00:21:25.800000,2020-01-01 00:21:25.800000
Intervention Loaded2144,Intervention Loaded,,2020-01-01 00:21:26.400000,2020-01-01 00:21:26.400000
Intervention Loaded2145,Intervention Loaded,,2020-01-01 00:21:27.000000,2020-01-01 00:21:27.000000
Intervention Loaded2146,Intervention Loaded,,2020-01-01 00:21:27.600000,2020-01-01 00:21:27.600000
Intervention Loaded2147,Intervention Loaded,,2020-01-01 00:21:28.200000,2020-01-01 00:21:28.200000
Intervention Loaded2148,Intervention Loaded,,2020-01-01 00:21:28.800000,2020-01-01 00:21:28.800000
Intervention Loaded2149,Intervention Loaded,,2020-01-01 00:21:29.400000,2020-01-01 00:21:29.400000
Intervention Loaded2150,Intervention Loaded,,2020-01-01 00:21:30.000000,2020-01-01 00:21:30.000000
Intervention Loaded2151,Intervention Loaded,,2020-01-01 00:21:30.600000,2020-01-01 00:21:30.600000
Intervention Loaded2152,Intervention Loaded,,2020-01-01 00:21:31.200000,2020-01-01 00:21:31.200000
Intervention Loaded2153,Intervention Loaded,,2020-01-01 00:21:31.800000,2020-01-01 00:21:31.800000
Intervention Loaded2154,Intervention Loaded,,2020-01-01 00:21:32.400000,2020-01-01 00:21:32.400000
Intervention Loaded2155,Intervention Loaded,,2020-01-01 00:21:33.000000,2020-01-01 00:21:33.000000
Intervention Loaded2156,Intervention Loaded,,2020-01-01 00:21:33.600000,2020-01-01 00:21:33.600000
Intervention Loaded2157,Intervention Loaded,,2020-01-01 00:21:34.200000,2020-01-01 00:21:34.200000
Intervention Loaded2158,Intervention Loaded,,2020-01-01 00:21:34.800000,2020-01-01 00:21:34.800000
Intervention Loaded2159,Intervention Loaded,,2020-01-01 00:21:35.400000,2020-01-01 00:21:35.400000
Intervention Loaded2160,Intervention Loaded,,2020-01-01 00:21:36.000000,2020-01-01 00:21:36.000000
Intervention Loaded2161,Intervention Loaded,,2020-01-01 00:21:36.600000,2020-01-01 00:21:36.600000
Intervention Loaded2162,Intervention Loaded,,2020-01-01 00:21:37.200000,2020-01-01 00:21:37.200000
Intervention Loaded2163,Intervention Loaded,,2020-01-01 00:21:37.800000,2020-01-01 00:21:37.800000
Intervention Loaded2164,Intervention Loaded,,2020-01-01 00:21:38.400000,2020-01-01 00:21:38.400000
Intervention Loaded2165,Intervention Loaded,,2020-01-01 00:21:39.000000,2020-01-01 00:21:39.000000
Intervention Loaded2166,Intervention Loaded,,2020-01-01 00:21:39.600000,2020-01-01 00:21:39.600000
Intervention Loaded2167,Intervention Loaded,,2020-01-01 00:21:40.200000,2020-01-01 00:21:40.200000
Intervention Loaded2168,Intervention Loaded,,2020-01-01 00:21:40.800000,2020-01-01 00:21:40.800000
Intervention Loaded2169,Intervention Loaded,,2020-01-01 00:21:41.400000,2020-01-01 00:21:41.400000
Intervention Loaded2170,Intervention Loaded,,2020-01-01 00:21:42.000000,2020-01-01 00:21:42.000000
Intervention Loaded2171,Intervention Loaded,,2020-01-01 00:21:42.600000,2020-01-01 00:21:42.600000
Intervention Loaded2172,Intervention Loaded,,2020-01-01 00:21:43.200000,2020-01-01 00:21:43.200000
Intervention Loaded2173,Intervention Loaded,,2020-01-01 00:21:43.800000,2020-01-01 00:21:43.800000
Intervention Loaded2174,Intervention Loaded,,2020-01-01 00:21:44.400000,2020-01-01 00:21:44.400000
Intervention Loaded2175,Intervention Loaded,,2020-01-01 00:21:45.000000,2020-01-01 00:21:45.000000
Intervention Loaded2176,Intervention Loaded,,2020-01-01 00:21:45.600000,2020-01-01 00:21:45.600000
Intervention Loaded2177,Intervention Loaded,,2020-01-01 00:21:46.200000,2020-01-01 00:21:46.200000
Intervention Loaded2178,Intervention Loaded,,2020-01-01 00:21:46.800000,2020-01-01 00:21:46.800000
Intervention Loaded2179,Intervention Loaded,,2020-01-01 00:21:47.400000,2020-01-01 00:21:47.400000
Intervention Loaded2180,Intervention Loaded,,2020-01-01 00:21:48.000000,2020-01-01 00:21:48.000000
Intervention Loaded2181,Intervention Loaded,,2020-01-01 00:21:48.600000,2020-01-01 00:21:48.600000
Intervention Loaded2182,Intervention Loaded,,2020-01-01 00:21:49.200000,2020-01-01 00:21:49.200000
Intervention Loaded2183,Intervention Loaded,,2020-01-01 00:21:49.800000,2020-01-01 00:21:49.800000
Intervention Loaded2184,Intervention Loaded,,2020-01-01 00:21:50.400000,2020-01-01 00:21:50.400000
Intervention Loaded2185,Intervention Loaded,,2020-01-01 00:21:51.000000,2020-01-01 00:21:51.000000
Intervention Loaded2186,Intervention Loaded,,2020-01-01 00:21:51.600000,2020-01-01 00:21:51.600000
Intervention Loaded2187,Intervention Loaded,,2020-01-01 00:21:52.200000,2020-01-01 00:21:52.200000
Intervention Loaded2188,Intervention Loaded,,2020-01-01 00:21:52.800000,2020-01-01 00:21:52.800000
Intervention Loaded2189,Intervention Loaded,,2020-01-01 00:21:53.400000,2020-01-01 00:21:53.400000
Intervention Loaded2190,Intervention Loaded,,2020-01-01 00:21:54.000000,2020-01-01 00:21:54.000000
Intervention Loaded2191,Intervention Loaded,,2020-01-01 00:21:54.600000,2020-01-01 00:21:54.600000
Intervention Loaded2192,Intervention Loaded,,2020-01-01 00:21:55.200000,2020-01-01 00:21:55.200000
Intervention Loaded2193,Intervention Loaded,,2020-01-01 00:21:55.800000,2020-01-01 00:21:55.800000
Intervention Loaded2194,Intervention Loaded,,2020-01-01 00:21:56.400000,2020-01-01 00:21:56.400000
Intervention Loaded2195,Intervention Loaded,,2020-01-01 00:21:57.000000,2020-01-01 00:21:57.000000
Intervention Loaded2196,Intervention Loaded,,2020-01-01 00:21:57.600000,2020-01-01 00:21:57.600000
Intervention Loaded2197,Intervention Loaded,,2020-01-01 00:21:58.200000,2020-01-01 00:21:58.200000
Intervention Loaded2198,Intervention Loaded,,2020-01-01 00:21:58.800000,2020-01-01 00:21:58.800000
Intervention Loaded2199,Intervention Loaded,,2020-01-01 00:21:59.400000,2020-01-01 00:21:59.400000
Intervention Loaded2200,Intervention Loaded,,2020-01-01 00:22:00.000000,2020-01-01 00:22:00.000000
Intervention Loaded2201,Intervention Loaded,,2020-01-01 00:22:00.600000,2020-01-01 00:22:00.600000
Intervention Loaded2202,Intervention Loaded,,2020-01-01 00:22:01.200000,2020-01-01 00:22:01.200000
Intervention Loaded2203,Intervention Loaded,,2020-01-01 00:22:01.800000,2020-01-01 00:22:01.800000
Intervention Loaded2204,Intervention Loaded,,2020-01-01 00:22:02.400000,2020-01-01 00:22:02.400000
Intervention Loaded2205,Intervention Loaded,,2020-01-01 00:22:03.000000,2020-01-01 00:22:03.000000
Intervention Loaded2206,Intervention Loaded,,2020-01-01 00:22:03.600000,2020-01-01 00:22:03.600000
Intervention Loaded2207,Intervention Loaded,,2020-01-01 00:22:04.200000,2020-01-01 00:22:04.200000
Intervention Loaded2208,Intervention Loaded,,2020-01-01 00:22:04.800000,2020-01-01 00:22:04.800000
Intervention Loaded2209,Intervention Loaded,,2020-01-01 00:22:05.400000,2020-01-01 00:22:05.400000
Intervention Loaded2210,Intervention Loaded,,2020-01-01 00:22:06.000000,2020-01-01 00:22:06.000000
Intervention Loaded2211,Intervention Loaded,,2020-01-01 00:22:06.600000,2020-01-01 00:22:06.600000
Intervention Loaded2212,Intervention Loaded,,2020-01-01 00:22:07.200000,2020-01-01 00:22:07.200000
Intervention Loaded2213,Intervention Loaded,,2020-01-01 00:22:07.800000,2020-01-01 00:22:07.800000
Intervention Loaded2214,Intervention Loaded,,2020-01-01 00:22:08.400000,2020-01-01 00:22:08.400000
Intervention Loaded2215,Intervention Loaded,,2020-01-01 00:22:09.000000,2020-01-01 00:22:09.000000
Intervention Loaded2216,Intervention Loaded,,2020-01-01 00:22:09.600000,2020-01-01 00:22:09.600000
Intervention Loaded2217,Intervention Loaded,,2020-01-01 00:22:10.200000,2020-01-01 00:22:10.200000
Intervention Loaded2218,Intervention Loaded,,2020-01-01 00:22:10.800000,2020-01-01 00:22:10.800000
Intervention Loaded2219,Intervention Loaded,,2020-01-01 00:22:11.400000,2020-01-01 00:22:11.400000
